id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions/0/version,versions/0/created,versions/1/version,versions/1/created,update_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810005,Thomas Schreiber,"Rainer Hegger, Holger Kantz, Thomas Schreiber","Practical implementation of nonlinear time series methods: The TISEAN
  package","27 pages, 21 figures, downloadable software at
  http://www.mpipks-dresden.mpg.de/~tisean",CHAOS 9 (1999) 413,10.1063/1.166424,WUB 98-33,chao-dyn nlin.CD,,"  Nonlinear time series analysis is becoming a more and more reliable tool for
the study of complicated dynamics from measurements. The concept of
low-dimensional chaos has proven to be fruitful in the understanding of many
complex phenomena despite the fact that very few natural systems have actually
been found to be low dimensional deterministic in the sense of the theory. In
order to evaluate the long term usefulness of the nonlinear time series
approach as inspired by chaos theory, it will be important that the
corresponding methods become more widely accessible. This paper, while not a
proper review on nonlinear time series analysis, tries to make a contribution
to this process by describing the actual implementation of the algorithms, and
their proper usage. Most of the methods require the choice of certain
parameters for each specific time series application. We will try to give
guidance in this respect. The scope and selection of topics in this article, as
well as the implementational choices that have been made, correspond to the
contents of the software package TISEAN which is publicly available from
http://www.mpipks-dresden.mpg.de/~tisean . In fact, this paper can be seen as
an extended manual for the TISEAN programs. It fills the gap between the
technical documentation and the existing literature, providing the necessary
entry points for a more thorough study of the theoretical background.
",v1,"Wed, 30 Sep 1998 11:15:07 GMT",,,31-10-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810006,Zoltan Kovacs,Zoltan Kovacs and Laurent Wiesenfeld,Topological aspects of chaotic scattering in higher dimensions,"10 pages, 4 figures in 5 GIF files",,,,chao-dyn nlin.CD,,"  We investigate the topological properties of invariant sets associated with
the dynamics of scattering systems with three or more degrees of freedom. We
show that the asymptotic separation of one degree of freedom from the rest in
the asymptotic regime, a common property in a large class of scattering models,
defines a dynamical object with phase space separating invariant manifolds and
an invariant set with larger dimension than that of the set defined by bounded
orbits. In particular, the set of typical periodic orbits involving all the
degrees of freedom of the system form a nowhere dense subset of the large
invariant set.
",v1,"Wed, 30 Sep 1998 13:01:26 GMT",,,23-05-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810007,Tokuzo Shimada,Tokuzo Shimada,Phenomenology of Globally Coupled Map Lattice and its Extension,"Text RevTeX (52 pages), 11 ps figures; all in gcml.tar.gz",,,Meiji-SH-01,chao-dyn nlin.CD,,"  We revisit the globally coupled map lattice (GCML) and also propose a new
extended globally coupled map lattice (EGCML) with an inverse power law
interaction. In GCML we clarify the mechanism of the basic posi-nega switch in
the two-cluster regime. We show that there is a natural mechanism in GCML which
guarantees no mixing of maps across their mean field in the chaotic transient
process. In the turbulent regime of GCML there is a prominent period three
window. In the correlator analysis we also find a remnant of periodic motion of
quasi-clusters with high rate mixing almost everywhere in the turbulent regime
of the large-size GCML. The so-called hidden coherence is the most modest
remnant. The EGCML shares the same intriguing properties with GCML and exhibits
an amazing spatial cluster formation during the chaotic transient process. An
analytic approach is proposed which relates the periodicity manifestation in
the turbulent regime of GCML to the periodic window of a single logistic map.
",v1,"Thu, 1 Oct 1998 10:06:22 GMT",,,23-05-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810008,Yosef Ashkenazy,"Y. Ashkenazy, M. Lewkowicz, J. Levitan, S. Havlin, K. Saermark, H.
  Moelgaard and P.E. Bloch Thomsen","Discrimination between Healthy and Sick Cardiac Autonomic Nervous System
  by Detrended Heart Rate Variability Analysis",5 revtex pages including 6 figures. Accepted in Fractals,,,,chao-dyn nlin.CD physics.bio-ph physics.data-an physics.med-ph q-bio,,"  Multiresolution Wavelet Transform and Detrended Fluctuation Analysis have
been recently proven as excellent methods in the analysis of Heart Rate
Variability, and in distinguishing between healthy subjects and patients with
various dysfunctions of the cardiac nervous system. We argue that it is
possible to obtain a distinction between healthy subjects/patients of at least
similar quality by, first, detrending the time-series of RR-intervals by
subtracting a running average based on a local window with a length of around
32 data points, and then, calculating the standard deviation of the detrended
time-series. The results presented here indicate that the analysis can be based
on very short time-series of RR-data (7-8 minutes), which is a considerable
improvement relative to 24-hours Holter recordings.
",v1,"Thu, 1 Oct 1998 18:50:32 GMT",v2,"Tue, 13 Oct 1998 16:02:31 GMT",31-08-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810009,C. Chandre,"C. Chandre, H.R. Jauslin","KAM--renormalization-group for Hamiltonian systems with two degrees of
  freedom","LaTeX2e, 7 pages",,,,chao-dyn nlin.CD,,"  We review a formulation of a renormalization-group scheme for Hamiltonian
systems with two degrees of freedom. We discuss the renormalization flow on the
basis of the continued fraction expansion of the frequency. The goal of this
approach is to understand universal scaling behavior of critical invariant
tori.
",v1,"Fri, 2 Oct 1998 12:43:50 GMT",,,23-05-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810010,Yamaguchi Yoshiyuki,Yoshiyuki Y. Yamaguchi and Yasusada Nambu,"Canonical structure of renormalization group equations and separability
  of Hamiltonian systems","21 pages, LaTeX (58 kb)",,,,chao-dyn nlin.CD,,"  We investigate perturbed Hamiltonian systems with two degrees of freedom by
renormalization group method, which derives a reduced equation called
renormalization group equation (RGE) by handling secular terms. We found that
RGE is not always a Hamiltonian system. The necessary and sufficient condition
that RGE becomes a Hamiltonian system up to the second leading order of a small
parameter is that the original system is separable by Cartesian coordinates.
  Moreover, RGE is integrable when it is a Hamiltonian system. These statements
are partial generalizations of our previous paper.
",v1,"Wed, 7 Oct 1998 08:37:20 GMT",,,31-08-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810011,A. Mary Selvam,A.M. Selvam and Suvarna Fadnavis,"Cantorian Fractal Patterns, Quantum-Like Chaos and Prime Numbers in
  Atmospheric Flows","17 pages, 3 figures. Submitted for consideration of its publication
  in Chaos, Solitons and Fractals",,,,chao-dyn nlin.CD,,"  Atmospheric flows exhibit cantorian fractal space-time fluctuations
signifying long-range spatiotemporal correlations. A recently developed cell
dynamical system model shows that such non-local connections are intrinsic to
quantum-like chaos governing flow dynamics. The dynamical evolution of fractal
structures can be quantified in terms of ordered energy flow described by
mathematical functions which occur in the field of number theory. The
quantum-like chaos in atmospheric flows can be quantified in terms of the
following mathematical functions / concepts: (1) The fractal structure of the
flow pattern is resolved into an overall logarithmic spiral trajectory with the
quasiperiodic Penrose tiling pattern for the internal structure and is
equivalent to a hierarchy of vortices. The incorporation of Fibonacci
mathematical series, representative of ramified bifurcations, indicates ordered
growth of fractal patterns. (2) The steady state emergence of progressively
larger fractal structures incorporates unique primary perturbation domains of
progressively increasing number equal to z/lnz where z, the length step growth
stage is equal to the length scale ratio of large eddy to turbulent eddy. In
number theory z/lnz gives the number of primes less than z. The model also
predicts that z/lnz represents the normalised cumulative variance spectrum of
the eddies and which follows statistical normal distribution. The important
result of the study is that the prime number spectrum is the same as the eddy
energy spectrum for quantum-like chaos in atmospheric flows.
",v1,"Fri, 9 Oct 1998 07:16:22 GMT",,,23-05-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810012,Reggie Brown,"David M. Walker, R. Brown, and N. B. Tufillaro","Constructing transportable behavioural models for nonlinear electronic
  devices","The file is in Revtex, it is 7 pages (two collumn format) with 13
  figures in eps format",,10.1016/S0375-9601(99)00194-2,,chao-dyn nlin.CD,,"  We use radial basis functions to model the input--output response of an
electronic device. A new methodology for producing models that accuratly
describe the response of the device over a wide range of operating points is
introduced. A key to the success of the method is the ability to find a
polynomial relationship between the model parameters and the operating points
of the device.
",v1,"Fri, 9 Oct 1998 19:09:39 GMT",,,31-10-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810013,Lev Kaplan,L. Kaplan,Recent Developments in the Theory of Scarring,"22 pages, 15 figures, invited review paper for Nonlinearity","Nonlinearity 12, R1 (1999).",10.1088/0951-7715/12/2/009,,chao-dyn nlin.CD,,"  We review recent progress in attaining a quantitative understanding of the
scarring phenomenon, the non-random behavior of quantum wavefunctions near
unstable periodic orbits of a classically chaotic system. The wavepacket
dynamics framework leads to predictions about statistical long-time and
stationary properties of quantum systems with chaotic classical analogues. Many
long-time quantum properties can be quantitatively understood using only
short-time classical dynamics information; these include wavefunction intensity
distributions, intensity correlations in phase space and correlations between
wavefunctions, and distributions of decay rates and conductance peaks in weakly
open systems. Strong deviations from random matrix theory are predicted and
observed in the presence of short unstable periodic orbits.
",v1,"Sat, 10 Oct 1998 23:30:37 GMT",,,14-08-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810014,Ales Raidl,"Ales Raidl (Dept. of Meteorology, Charles University, Prague, Czech
  Republic)",Is Weather Chaotic?,5 pages,"Perspective in Modern Prediction Methods,(ed. I. Zelinka), 44-48,
  1998, Technical University of Brno, ISBN: 80-214-1222-4",,,chao-dyn nlin.CD physics.ao-ph,,"  The correlation dimension and K2-entropy are estimated from meteorological
time- series. The results lead us to claim that seasonal variability of weather
is under influence of low dimensional dynamics, whereas changes of weather from
day to day are governed by high dimensional system(s). Error-doubling time of
this system is less than 3 days. We suggest that the outstanding feature of the
weather dynamics is deterministic chaos.
",v1,"Tue, 13 Oct 1998 10:27:59 GMT",,,23-05-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810015,Sattin Fabio,F. Sattin and L. Salasnich,"Chaos in coplanar classical collisions with particles interacting
  through $1/r^2$ forces","ReVTeX (uses epsf), 8 pages, 5 figs. To be published as a Brief
  Report in Phys. Rev. E",Physical Review E 59 (1999) 1246,10.1103/PhysRevE.59.1246,,chao-dyn nlin.CD,,"  The scattering among three particles interacting through $1/r^2$ forces, with
opposite charges and widely different masses, is studied in a coplanar
geometry. The present work shows that at low impact velocities the output of
the collision presents typical fingerprints of chaos. The details of the
process are investigated.
",v1,"Tue, 13 Oct 1998 11:32:16 GMT",,,17-04-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810016,Martin Zirnbauer,Martin R. Zirnbauer,"The color-flavor transformation and a new approach to quantum chaotic
  maps","LaTeX2e, 6 pages, contribution to the proceedings of the XIIth
  International Congress of Mathematical Physics (Brisbane, July 1997)",,,,chao-dyn cond-mat hep-th nlin.CD,,"  The color-flavor transformation is a mathematical result that has
applications to problems as diverse as lattice gauge theory, random network
models, and dynamical systems. Several variants are described, and an outline
of the proof is given. It is then shown how to use the transformation to set up
a field theoretic formalism for quantum chaotic maps.
",v1,"Tue, 13 Oct 1998 15:35:56 GMT",,,23-05-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810017,A. Mary Selvam,"A.M. Selvam, D. Sen and S.M.S. Mody","Self-Organized Criticality in Daily Incidence of Acute Myocardial
  Infarction","19 pages, 3 figures. Submitted for consideration of its publication
  in CHAOS, SOLITONS AND FRACTALS",,,,chao-dyn nlin.CD,,"  Continuous periodogram power spectral analysis of daily incidence of acute
myocardial infarction (AMI) reported at a leading hospital for cardiology in
Pune, India for the two-year period June 1992 to May 1994 show that the power
spectra follow the universal and unique inverse power law form of the
statistical normal distribution. Inverse power law form for power spectra of
space-time fluctuations are ubiquitous to dynamical systems in nature and have
been identified as signatures of self-organized criticality. The unique
quantification for self-organized criticality presented in this paper is shown
to be intrinsic to quantumlike mechanics governing fractal space-time
fluctuation patterns in dynamical systems. The results are consistent with El
Naschie's concept of cantorian fractal spacetime characteristics for quantum
systems.
",v1,"Wed, 14 Oct 1998 09:25:34 GMT",,,23-05-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chao-dyn/9810018,Itzhack Dana,"Itzhack Dana, Mario Feingold, and Michael Wilkinson",Band Distributions for Quantum Chaos on the Torus,12 REVTEX pages,"Physical Review Letters 81, 3124 (1998)",10.1103/PhysRevLett.81.3124,,chao-dyn cond-mat.mes-hall nlin.CD quant-ph,,"  Band distributions (BDs) are introduced describing quantization in a toral
phase space. A BD is the uniform average of an eigenstate phase-space
probability distribution over a band of toral boundary conditions. A general
explicit expression for the Wigner BD is obtained. It is shown that the Wigner
functions for {\em all} of the band eigenstates can be reproduced from the
Wigner BD. Also, BDs are shown to be closer to classical distributions than
eigenstate distributions. Generalized BDs, associated with sets of adjacent
bands, are used to extend in a natural way the Chern-index characterization of
the classical-quantum correspondence on the torus to arbitrary rational values
of the scaled Planck constant.
",v1,"Wed, 14 Oct 1998 18:45:36 GMT",,,31-10-2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
